contact_id,account_id,email,job_title,created_date,lead_id_source,hubspot_contact_id,salesforce_contact_id,email_opt_in,persona
CON002173,ACC000498,taylor.kim2173@keystoneplatform46.co,IT Admin,2025-10-21,,HS202173,SFCON002173,True,User
CON002174,ACC000096,elliot.murphy2174@atlasintelligence.co,CFO,2024-10-12,,HS202174,SFCON002174,False,Technical Buyer
CON002175,ACC000455,hayden.miller2175@signalmarkets71.ai,RevOps Manager,2024-01-08,,HS202175,SFCON002175,True,User
CON002176,ACC000640,kendall.chen2176@northstarmarkets56.io,CFO,2026-02-17,,HS202176,SFCON002176,True,Influencer
CON002177,ACC000640,finley.murphy2177@northstarmarkets56.io,VP Sales,2026-03-24,,HS202177,SFCON002177,True,Procurement
CON002178,ACC000621,hayden.chen2178@signallabs78.net,CEO,2024-09-28,,HS202178,SFCON002178,False,Technical Buyer
CON002179,ACC000284,avery.foster2179@evergreengroup71.ai,CEO,2025-06-29,,HS202179,SFCON002179,True,Procurement
CON002180,ACC000407,drew.miller2180@meridiancloud.io,Sales Manager,2026-02-28,,HS202180,SFCON002180,True,Economic Buyer
CON002181,ACC000549,devon.parker2181@evergreenops76.co,CEO,2024-02-22,,HS202181,SFCON002181,True,Influencer
CON002182,ACC000367,jordan.wright2182@evergreenops.net,CEO,2025-02-25,,HS202182,SFCON002182,False,Technical Buyer
CON002183,ACC000340,logan.carter2183@summithealth69.io,IT Admin,2025-03-04,,HS202183,SFCON002183,False,Economic Buyer
CON002184,ACC000033,charlie.brooks2184@signalgroup.io,Marketing Director,2024-03-06,,HS202184,SFCON002184,True,Technical Buyer
CON002185,ACC000064,maya.reed2185@vertexsystems.com,Operations Director,2025-11-18,,HS202185,SFCON002185,True,Economic Buyer
CON002186,ACC000567,cameron.ward2186@pioneerworks29.net,CFO,2025-07-26,,HS202186,SFCON002186,True,Economic Buyer
CON002187,ACC000057,logan.long2187@novagroup.com,Demand Gen Manager,2026-04-09,,HS202187,SFCON002187,True,Technical Buyer
CON002188,ACC000607,bailey.miller2188@bluepeakops21.net,Sales Ops Analyst,2025-11-30,,HS202188,SFCON002188,True,User
CON002189,ACC000333,riley.perry2189@keystoneworks.io,Operations Director,2026-02-09,,HS202189,SFCON002189,True,Technical Buyer
CON002190,ACC000319,emerson.wright2190@vertexworks.io,CFO,2024-11-24,,HS202190,SFCON002190,True,Champion
CON002191,ACC000007,bailey.davis2191@bluepeakhealth.ai,Operations Director,2025-12-20,,HS202191,SFCON002191,True,Technical Buyer
CON002192,ACC000428,skyler.james2192@catalystlabs53.com,Marketing Director,2026-04-16,,HS202192,SFCON002192,True,Influencer
CON002193,ACC000385,cameron.ross2193@clearpathlabs47.com,CEO,2025-05-29,,HS202193,SFCON002193,True,Influencer
CON002194,ACC000349,rowan.gray2194@novasystems83.ai,RevOps Manager,2025-09-18,,,,True,Technical Buyer
CON002195,ACC000337,bailey.foster2195@vertexsystems29.net,RevOps Manager,2025-05-08,,,,True,Technical Buyer
CON002196,ACC000551,devon.ross2196@nimbusplatform45.ai,Demand Gen Manager,2024-08-11,,HS202196,SFCON002196,True,User
CON002197,ACC000615,maya.perry2197@evergreenmarkets24.ai,Operations Director,2024-11-28,,HS202197,SFCON002197,True,Champion
CON002198,ACC000010,rowan.nelson2198@catalystlabs.io,IT Admin,2025-02-08,,HS202198,SFCON002198,False,Technical Buyer
CON002199,ACC000124,jamie.bell2199@keystoneanalytics.io,Sales Manager,2024-02-07,,HS202199,SFCON002199,True,Technical Buyer
CON002200,ACC000479,bailey.ward2200@evergreenmarkets75.io,IT Admin,2025-05-02,,HS202200,SFCON002200,True,Technical Buyer
CON002201,ACC000157,parker.reed2201@meridiandata49.net,RevOps Manager,2025-05-20,,HS202201,SFCON002201,True,User
CON002202,ACC000142,alex.brooks2202@evergreennetworks.com,Sales Ops Analyst,2024-09-04,,HS202202,SFCON002202,True,User
CON002203,ACC000614,casey.adams2203@evergreenops74.ai,RevOps Manager,2026-01-04,,HS202203,SFCON002203,True,Influencer
CON002204,ACC000567,devon.carter2204@pioneerworks29.net,RevOps Manager,2025-01-27,,HS202204,SFCON002204,True,User
CON002205,ACC000441,kendall.james2205@catalystintelligen.net,Sales Ops Analyst,2026-02-11,,HS202205,,True,Procurement
CON002206,ACC000463,jordan.gray2206@catalysthealth65.io,Sales Manager,2026-03-14,,HS202206,SFCON002206,True,Influencer
CON002207,ACC000449,reese.gray2207@vertexops27.net,CFO,2024-04-13,,HS202207,,False,Technical Buyer
CON002208,ACC000207,avery.foster2208@meridianworks.ai,Demand Gen Manager,2024-08-01,,HS202208,SFCON002208,True,Procurement
CON002209,ACC000618,sam.stone2209@meridiansystems13.io,Sales Manager,2026-06-14,,HS202209,SFCON002209,True,Technical Buyer
CON002210,ACC000261,alex.patel2210@meridianworks60.com,Sales Ops Analyst,2025-10-14,,HS202210,SFCON002210,True,Procurement
CON002211,ACC000348,drew.young2211@bluepeakintelligen.com,IT Admin,2026-05-17,,HS202211,SFCON002211,True,Influencer
CON002212,ACC000178,avery.wright2212@ironwooddynamics.com,VP Sales,2024-08-04,,HS202212,SFCON002212,True,Technical Buyer
CON002213,ACC000412,reese.brooks2213@brightdynamics65.co,RevOps Manager,2025-10-15,,HS202213,SFCON002213,False,User
CON002214,ACC000339,devon.ward2214@bluepeaksolutions.net,Demand Gen Manager,2025-02-04,,HS202214,SFCON002214,False,User
CON002215,ACC000327,elliot.miller2215@cobaltsoftware99.net,Sales Ops Analyst,2024-08-05,,HS202215,SFCON002215,True,Technical Buyer
CON002216,ACC000491,emerson.patel2216@vertexsystems24.io,Sales Manager,2024-01-02,,HS202216,,True,User
CON002217,ACC000622,avery.bell2217@pioneerdynamics85.com,IT Admin,2026-05-07,,HS202217,SFCON002217,True,Influencer
CON002218,ACC000633,riley.brooks2218@catalystsoftware33.net,CEO,2026-03-17,,HS202218,SFCON002218,False,Economic Buyer
CON002219,ACC000638,taylor.patel2219@apexsystems.io,RevOps Manager,2025-09-13,,HS202219,SFCON002219,True,User
CON002220,ACC000348,hayden.wright2220@bluepeakintelligen.com,CFO,2024-02-27,,HS202220,SFCON002220,True,User
CON002221,ACC000273,parker.patel2221@summitcloud.com,CEO,2025-02-10,,HS202221,SFCON002221,True,User
CON002222,ACC000303,parker.torres2222@catalystdynamics19.co,VP Sales,2025-08-13,,HS202222,SFCON002222,False,Champion
CON002223,ACC000080,quinn.king2223@apexlabs.ai,Sales Manager,2024-10-14,,HS202223,SFCON002223,True,User
CON002224,ACC000412,bailey.davis2224@brightdynamics65.co,CFO,2026-01-11,,HS202224,SFCON002224,True,User
CON002225,ACC000481,alex.young2225@brightops12.co,CEO,2024-06-19,,HS202225,SFCON002225,False,Economic Buyer
CON002226,ACC000557,morgan.reed2226@vertexlabs.ai,Sales Ops Analyst,2025-01-24,,HS202226,SFCON002226,False,Economic Buyer
CON002227,ACC000384,emerson.murphy2227@ironwoodnetworks73.io,RevOps Manager,2025-08-07,,HS202227,SFCON002227,True,Influencer
CON002228,ACC000555,maya.sullivan2228@keystonesystems68.com,CFO,2024-11-15,,HS202228,SFCON002228,True,Economic Buyer
CON002229,ACC000137,hayden.stone2229@northstarworks5.com,VP Sales,2024-03-17,,HS202229,SFCON002229,True,User
CON002230,ACC000634,jamie.brooks2230@ironwoodsystems99.net,Marketing Director,2025-10-11,,HS202230,SFCON002230,True,User
CON002231,ACC000514,avery.foster2231@pioneersystems.ai,Demand Gen Manager,2025-05-11,,HS202231,SFCON002231,True,Procurement
CON002232,ACC000012,sam.bell2232@ironwoodnetworks.ai,Demand Gen Manager,2026-02-01,,HS202232,SFCON002232,True,Technical Buyer
CON002233,ACC000406,casey.miller2233@cobalthealth15.ai,IT Admin,2024-03-19,,HS202233,SFCON002233,True,Champion
CON002234,ACC000101,hayden.young2234@brightlabs72.ai,CFO,2024-08-31,,HS202234,SFCON002234,True,Economic Buyer
CON002235,ACC000567,parker.sullivan2235@pioneerworks29.net,Demand Gen Manager,2025-08-22,,HS202235,SFCON002235,True,Technical Buyer
CON002236,ACC000622,blake.bennett2236@pioneerdynamics85.com,Demand Gen Manager,2025-04-22,,HS202236,SFCON002236,True,Influencer
CON002237,ACC000066,maya.parker2237@summitops30.io,Demand Gen Manager,2024-10-01,,HS202237,SFCON002237,True,Influencer
CON002238,ACC000215,morgan.bell2238@atlasmarkets26.ai,Sales Ops Analyst,2025-10-16,,HS202238,SFCON002238,True,Procurement
CON002239,ACC000035,riley.foster2239@summitanalytics.net,IT Admin,2025-11-17,,HS202239,SFCON002239,True,Champion
CON002240,ACC000642,taylor.murphy2240@catalysthealth.ai,CEO,2025-09-19,,HS202240,SFCON002240,True,Influencer
CON002241,ACC000061,jamie.stone2241@novadata58.co,VP Sales,2024-10-21,,HS202241,SFCON002241,True,Economic Buyer
CON002242,ACC000107,finley.murphy2242@signalsoftware35.com,Demand Gen Manager,2026-02-05,,HS202242,SFCON002242,True,Technical Buyer
CON002243,ACC000426,parker.chen2243@evergreenops30.ai,Sales Ops Analyst,2026-04-30,,HS202243,SFCON002243,True,Procurement
CON002244,ACC000555,avery.bennett2244@keystonesystems68.com,Operations Director,2024-07-25,,HS202244,SFCON002244,True,Influencer
CON002245,ACC000162,kendall.james2245@catalystcloud.net,Marketing Director,2025-08-07,,HS202245,SFCON002245,False,Influencer
CON002246,ACC000301,bailey.james2246@apexsolutions85.ai,Sales Ops Analyst,2024-11-14,,HS202246,SFCON002246,True,Technical Buyer
CON002247,ACC000513,devon.long2247@ironwoodplatform.com,Marketing Director,2024-07-03,,HS202247,SFCON002247,False,Economic Buyer
CON002248,ACC000472,taylor.young2248@evergreenmarkets21.com,Demand Gen Manager,2025-11-20,,HS202248,SFCON002248,False,Economic Buyer
CON002249,ACC000265,drew.perry2249@catalystcloud14.com,VP Sales,2025-10-22,,HS202249,SFCON002249,False,Procurement
CON002250,ACC000007,avery.wright2250@bluepeakhealth.ai,Operations Director,2024-02-08,,HS202250,SFCON002250,True,Technical Buyer
CON002251,ACC000506,harper.adams2251@cobaltdynamics47.io,RevOps Manager,2025-02-10,,HS202251,SFCON002251,False,Economic Buyer
CON002252,ACC000581,rowan.stone2252@northstarnetworks3.net,CFO,2026-05-22,,HS202252,SFCON002252,True,Economic Buyer
CON002253,ACC000366,parker.gray2253@meridiananalytics5.net,VP Sales,2024-01-11,,HS202253,SFCON002253,True,User
CON002254,ACC000082,harper.james2254@vertexmarkets87.com,Sales Ops Analyst,2025-07-02,,HS202254,SFCON002254,True,User
CON002255,ACC000371,charlie.ross2255@bluepeakcloud.ai,VP Sales,2026-04-02,,HS202255,SFCON002255,True,Influencer
CON002256,ACC000051,logan.perry2256@signalplatform.ai,CFO,2025-05-16,,HS202256,SFCON002256,True,Champion
CON002257,ACC000503,skyler.long2257@keystoneplatform51.com,CFO,2025-10-22,,HS202257,SFCON002257,True,Influencer
CON002258,ACC000376,reese.carter2258@evergreennetworks4.net,Operations Director,2024-07-05,,HS202258,SFCON002258,True,Procurement
CON002259,ACC000276,cameron.parker2259@bluepeakdata21.net,CFO,2024-07-08,,HS202259,SFCON002259,True,Technical Buyer
CON002260,ACC000040,jamie.adams2260@nimbusmarkets.ai,CEO,2025-10-09,,,SFCON002260,False,Technical Buyer
CON002261,ACC000301,hayden.brooks2261@apexsolutions85.ai,Marketing Director,2026-05-30,,HS202261,SFCON002261,True,Champion
CON002262,ACC000320,blake.young2262@atlascloud86.net,Marketing Director,2024-02-06,,HS202262,SFCON002262,True,Technical Buyer
CON002263,ACC000495,taylor.ross2263@atlassystems51.com,Demand Gen Manager,2026-04-16,,HS202263,SFCON002263,True,Champion
CON002264,ACC000645,casey.bennett2264@nimbuslabs52.com,Operations Director,2024-02-27,,HS202264,SFCON002264,True,User
CON002265,ACC000150,elliot.murphy2265@northstarsolutions.co,RevOps Manager,2024-04-22,,HS202265,SFCON002265,True,Economic Buyer
CON002266,ACC000118,devon.bell2266@meridianlabs60.com,Sales Ops Analyst,2026-03-06,,HS202266,SFCON002266,False,Influencer
CON002267,ACC000516,reese.nelson2267@cobaltlabs40.ai,Sales Ops Analyst,2026-05-23,,HS202267,SFCON002267,True,Champion
CON002268,ACC000553,harper.torres2268@vertexnetworks66.net,Operations Director,2024-09-24,,HS202268,SFCON002268,True,Influencer
CON002269,ACC000520,morgan.gray2269@evergreenlabs.net,Sales Ops Analyst,2025-04-22,,HS202269,SFCON002269,False,Champion
CON002270,ACC000527,emerson.brooks2270@ironwoodcloud13.net,Sales Ops Analyst,2024-08-06,,HS202270,SFCON002270,True,Procurement
CON002271,ACC000091,avery.adams2271@meridiangroup.com,Sales Manager,2024-02-12,,HS202271,SFCON002271,False,Procurement
CON002272,ACC000216,cameron.chen2272@meridianops.io,Operations Director,2025-11-19,,HS202272,SFCON002272,True,Influencer
CON002273,ACC000319,parker.davis2273@vertexworks.io,Demand Gen Manager,2025-08-16,,HS202273,SFCON002273,True,User
CON002274,ACC000288,taylor.brooks2274@atlaslabs38.com,Operations Director,2024-09-16,,HS202274,SFCON002274,True,Economic Buyer
CON002275,ACC000359,emerson.torres2275@clearpathhealth19.ai,Sales Manager,2026-01-09,,HS202275,SFCON002275,False,User
CON002276,ACC000084,alex.young2276@summitsystems.ai,CFO,2024-03-23,,HS202276,SFCON002276,True,User
CON002277,ACC000418,skyler.sullivan2277@vertexgroup.co,Sales Ops Analyst,2026-01-04,,HS202277,SFCON002277,True,Economic Buyer
CON002278,ACC000542,blake.stone2278@cobaltworks67.net,Sales Manager,2025-04-14,,HS202278,SFCON002278,True,Economic Buyer
CON002279,ACC000233,alex.bell2279@clearpathlabs39.io,CEO,2025-01-15,,HS202279,SFCON002279,True,Economic Buyer
CON002280,ACC000001,jordan.adams2280@nimbusops.net,CFO,2025-01-29,,HS202280,SFCON002280,True,Economic Buyer
CON002281,ACC000564,elliot.perry2281@ironwoodintelligen.ai,Demand Gen Manager,2024-04-18,,HS202281,SFCON002281,True,Influencer
CON002282,ACC000517,alex.wright2282@keystonecloud45.co,CEO,2024-07-10,,HS202282,SFCON002282,True,Economic Buyer
CON002283,ACC000648,jamie.wright2283@atlasintelligence4.net,Operations Director,2025-09-18,,HS202283,SFCON002283,True,Influencer
CON002284,ACC000136,maya.parker2284@atlasdynamics.com,RevOps Manager,2024-12-21,,HS202284,SFCON002284,True,User
CON002285,ACC000634,riley.price2285@ironwoodsystems99.net,RevOps Manager,2024-09-18,,HS202285,SFCON002285,True,Procurement
CON002286,ACC000257,bailey.young2286@vertexworks80.net,Marketing Director,2024-11-27,,HS202286,SFCON002286,True,Procurement
CON002287,ACC000444,taylor.gray2287@cobaltsolutions11.com,RevOps Manager,2025-06-17,,HS202287,SFCON002287,True,Influencer
CON002288,ACC000443,cameron.nelson2288@vertexhealth3.com,VP Sales,2025-01-20,,HS202288,SFCON002288,True,Technical Buyer
CON002289,ACC000005,bailey.carter2289@summitsolutions.ai,Operations Director,2025-10-26,,HS202289,SFCON002289,True,Economic Buyer
CON002290,ACC000447,blake.parker2290@pioneersoftware25.ai,CFO,2024-11-17,,HS202290,SFCON002290,False,Procurement
CON002291,ACC000182,maya.bell2291@apexanalytics.net,Marketing Director,2024-07-25,,HS202291,SFCON002291,True,Procurement
CON002292,ACC000489,alex.reed2292@nimbusops79.com,Sales Manager,2024-02-15,,HS202292,SFCON002292,True,Influencer
CON002293,ACC000228,parker.nelson2293@cobaltintelligence.com,Marketing Director,2025-02-19,,HS202293,SFCON002293,True,Economic Buyer
CON002294,ACC000277,hayden.bennett2294@meridianworks77.ai,CFO,2024-01-21,,HS202294,SFCON002294,True,Procurement
CON002295,ACC000063,jordan.chen2295@novaanalytics.io,Demand Gen Manager,2025-07-30,,HS202295,SFCON002295,True,Technical Buyer
CON002296,ACC000011,taylor.murphy2296@ironwoodanalytics.net,Marketing Director,2026-06-01,,HS202296,SFCON002296,False,Economic Buyer
CON002297,ACC000025,emerson.price2297@evergreensystems.com,CFO,2025-05-14,,HS202297,SFCON002297,True,Economic Buyer
CON002298,ACC000287,hayden.wright2298@nimbusworks.com,Operations Director,2026-06-06,,HS202298,SFCON002298,False,Procurement
CON002299,ACC000474,reese.sullivan2299@atlasanalytics.co,VP Sales,2024-11-03,,HS202299,SFCON002299,True,Influencer
CON002300,ACC000262,elliot.sullivan2300@clearpathsoftware4.net,Sales Ops Analyst,2025-04-14,,HS202300,SFCON002300,True,Champion
CON002301,ACC000445,avery.brooks2301@clearpathcloud.com,IT Admin,2024-09-05,,HS202301,SFCON002301,True,Technical Buyer
CON002302,ACC000203,alex.patel2302@brightdata15.ai,CEO,2024-09-25,,HS202302,SFCON002302,True,User
CON002303,ACC000486,harper.adams2303@vertexplatform6.co,Sales Ops Analyst,2025-04-04,,HS202303,SFCON002303,True,Champion
CON002304,ACC000244,emerson.sullivan2304@meridianlabs79.io,VP Sales,2025-02-05,,HS202304,SFCON002304,True,Economic Buyer
CON002305,ACC000642,reese.sullivan2305@catalysthealth.ai,Demand Gen Manager,2026-05-26,,HS202305,SFCON002305,False,Economic Buyer
CON002306,ACC000504,emerson.foster2306@catalystmarkets.ai,Demand Gen Manager,2025-06-25,,HS202306,SFCON002306,True,Champion
CON002307,ACC000619,riley.ross2307@nimbusdynamics49.com,Operations Director,2025-03-31,,HS202307,SFCON002307,True,Champion
CON002308,ACC000073,sam.torres2308@evergreendata.co,IT Admin,2025-06-14,,HS202308,SFCON002308,True,Influencer
CON002309,ACC000068,charlie.patel2309@bluepeakgroup.co,VP Sales,2026-05-31,,HS202309,SFCON002309,True,User
CON002310,ACC000144,bailey.young2310@meridianmarkets.com,CEO,2024-07-13,,HS202310,SFCON002310,True,Champion
CON002311,ACC000601,elliot.davis2311@summitmarkets88.co,VP Sales,2025-03-01,,HS202311,SFCON002311,True,Procurement
CON002312,ACC000481,jamie.carter2312@brightops12.co,VP Sales,2026-05-16,,HS202312,SFCON002312,True,Economic Buyer
CON002313,ACC000552,cameron.gray2313@evergreengroup93.net,Demand Gen Manager,2025-05-01,,HS202313,SFCON002313,True,Technical Buyer
CON002314,ACC000465,reese.king2314@apexsolutions28.io,Sales Ops Analyst,2024-10-14,,HS202314,SFCON002314,True,Champion
CON002315,ACC000529,quinn.young2315@atlasintelligence8.ai,CEO,2024-04-19,,HS202315,SFCON002315,True,User
CON002316,ACC000462,jordan.carter2316@northstarsystems91.net,Sales Manager,2024-07-06,,HS202316,SFCON002316,True,Economic Buyer
CON002317,ACC000057,devon.parker2317@novagroup.com,VP Sales,2024-09-03,,HS202317,SFCON002317,False,Technical Buyer
CON002318,ACC000617,maya.ross2318@summitsoftware67.co,Sales Ops Analyst,2026-03-11,,HS202318,SFCON002318,True,Procurement
CON002319,ACC000154,jamie.kim2319@ironwoodsystems.net,VP Sales,2025-10-19,,HS202319,SFCON002319,True,Technical Buyer
CON002320,ACC000405,sam.murphy2320@apexgroup17.co,CEO,2024-09-03,,HS202320,SFCON002320,True,Technical Buyer
CON002321,ACC000415,reese.torres2321@nimbussoftware7.com,CEO,2024-01-09,,HS202321,SFCON002321,False,Influencer
CON002322,ACC000121,morgan.davis2322@brightsoftware.ai,Operations Director,2024-09-02,,HS202322,SFCON002322,True,User
CON002323,ACC000566,charlie.price2323@evergreenplatform.com,Sales Ops Analyst,2025-10-08,,HS202323,SFCON002323,True,Technical Buyer
CON002324,ACC000066,sam.stone2324@summitops30.io,Marketing Director,2024-01-17,,HS202324,SFCON002324,False,Influencer
CON002325,ACC000644,quinn.price2325@ironwoodcloud82.net,Demand Gen Manager,2025-03-19,,HS202325,,True,Technical Buyer
CON002326,ACC000191,skyler.young2326@pioneeranalytics.co,Sales Manager,2024-07-02,,HS202326,SFCON002326,True,Influencer
CON002327,ACC000458,maya.chen2327@apexcloud.net,Operations Director,2025-11-21,,HS202327,SFCON002327,True,Procurement
CON002328,ACC000455,jamie.ward2328@signalmarkets71.ai,CEO,2025-10-20,,HS202328,SFCON002328,False,Economic Buyer
CON002329,ACC000112,bailey.long2329@summitdata90.ai,Marketing Director,2024-04-11,,HS202329,SFCON002329,True,Economic Buyer
CON002330,ACC000607,devon.davis2330@bluepeakops21.net,VP Sales,2024-07-31,,HS202330,SFCON002330,True,Champion
CON002331,ACC000124,morgan.reed2331@keystoneanalytics.io,Sales Ops Analyst,2024-07-15,,HS202331,SFCON002331,False,Influencer
CON002332,ACC000270,emerson.bennett2332@apexhealth.co,Operations Director,2025-06-26,,HS202332,SFCON002332,True,Technical Buyer
CON002333,ACC000574,parker.parker2333@northstarsolutions.com,VP Sales,2024-07-24,,HS202333,SFCON002333,True,Champion
CON002334,ACC000355,finley.ward2334@cobaltgroup.co,Demand Gen Manager,2025-09-25,,HS202334,SFCON002334,True,Influencer
CON002335,ACC000353,cameron.king2335@pioneersolutions.com,CFO,2025-11-13,,HS202335,SFCON002335,False,Champion
