Email,First name,Last name,Company name,HubSpot Contact ID (synthetic),Salesforce Lead ID,Lead Source,Imported Funnel Stage,Lead Score,Industry,Segment,Region,Created Date,MQL Date,SQL Date,Form Submissions,Avg Conversion Score,Last Form Submission,Most Common Form,Email Sent Events,Email Delivered Events,Email Open Events,Email Click Events,Email Bounce Events,Email Unsubscribe Events
skyler.gray2300@vertexplatform.com,Skyler,Gray,Vertex Platform,HS102300,SFLED002300,Outbound,Lead,37,Cybersecurity,Enterprise,Mountain,11/28/2025,,,3,41.33333333,1/21/2026,HubSpot-SFDC Checklist,0,1,0,0,0,0
riley.brooks2236@nimbusops.net,Riley,Brooks,Nimbus Ops,HS102236,SFLED002236,LinkedIn,Lead,54,EdTech,Mid-Market,Central,11/19/2025,,,0,0,,,0,1,0,0,0,0
harper.bennett1232@nimbusanalytics49.io,Harper,Bennett,Nimbus Analytics 49,HS101232,SFLED001232,Webinar,MQL,63,SaaS,Mid-Market,Southeast,2/11/2025,2/12/2025,,1,75,3/21/2025,Demo Request,0,1,0,0,0,0
bailey.bennett2653@meridianworks.ai,Bailey,Bennett,Meridian Works,HS102653,SFLED002653,Paid Search,Lead,50,FinTech,Enterprise,Central,1/23/2025,,,0,0,,,0,2,0,0,0,0
elliot.king1606@cobalthealth15.ai,Elliot,King,Cobalt Health 15,HS101606,SFLED001606,Paid Search,Lead,26,Ecommerce,Enterprise,Central,1/25/2025,,,1,36,2/22/2025,Contact Us,0,1,0,0,0,0
alex.carter2086@evergreennetworks4.net,Alex,Carter,Evergreen Networks 44,HS102086,SFLED002086,Content Download,Lead,29,EdTech,Mid-Market,Southeast,6/7/2025,,,1,26,6/11/2025,HubSpot-SFDC Checklist,0,3,0,0,0,0
taylor.kim799@evergreensolutions.ai,Taylor,Kim,Evergreen Solutions,HS100799,SFLED000799,Referral,MQL,64,Cybersecurity,Mid-Market,Mountain,8/20/2025,9/11/2025,,1,12,8/27/2025,Webinar Registration,0,4,0,0,0,0
emerson.bell124@northstarlabs.io,Emerson,Bell,Northstar Labs,HS100124,SFLED000124,Referral,SQL,70,Logistics Tech,SMB,Southeast,9/30/2025,10/3/2025,10/30/2025,1,68,11/7/2025,Demo Request,0,2,0,0,0,0
finley.sullivan2805@vertexsystems29.net,Finley,Sullivan,Vertex Systems 29,HS102805,SFLED002805,Content Download,Lead,55,Logistics Tech,Enterprise,Central,1/17/2026,,,1,16,3/3/2026,HubSpot-SFDC Checklist,0,3,0,0,0,0
emerson.miller830@cobalthealth.net,Emerson,Miller,Cobalt Health,HS100830,SFLED000830,Content Download,SQL,62,SaaS,Mid-Market,Southeast,10/2/2025,10/8/2025,11/10/2025,3,51.33333333,11/9/2025,Webinar Registration,0,2,0,0,0,0
cameron.davis3673@vertexsoftware.com,Cameron,Davis,Vertex Software,HS103673,SFLED003673,LinkedIn,MQL,54,EdTech,Mid-Market,Southeast,7/22/2025,8/7/2025,,2,50.5,9/16/2025,Contact Us,0,6,0,0,0,0
skyler.stone3867@evergreennetworks9.co,Skyler,Stone,Evergreen Networks 99,HS103867,SFLED003867,Direct,Lead,68,Healthcare Tech,Enterprise,West,3/28/2026,,,0,0,,,0,6,0,0,0,0
riley.ross1917@evergreenanalytics.io,Riley,Ross,Evergreen Analytics,HS101917,SFLED001917,Referral,Lead,45,SaaS,Mid-Market,Southeast,1/10/2026,,,1,35,2/6/2026,Contact Us,0,3,0,0,0,0
riley.stone3470@brightdynamics96.io,Riley,Stone,Bright Dynamics 96,HS103470,SFLED003470,Outbound,Lead,56,SaaS,Mid-Market,Central,12/8/2025,,,1,51,12/21/2025,Contact Us,0,1,0,0,0,0
finley.king63@brightgroup10.ai,Finley,King,Bright Group 10,,SFLED000063,Outbound,MQL,29,Healthcare Tech,Mid-Market,Northeast,9/30/2025,10/6/2025,,0,0,,,0,4,0,0,0,0
casey.stone3281@atlasdata82.io,Casey,Stone,Atlas Data 82,HS103281,SFLED003281,LinkedIn,Lead,44,FinTech,Mid-Market,International,6/27/2026,,,1,38,6/30/2026,RevOps Playbook,0,2,0,0,0,0
cameron.davis3472@clearpathanalytics.io,Cameron,Davis,Clearpath Analytics,HS103472,SFLED003472,Organic Search,Lead,53,SaaS,SMB,West,2/28/2025,,,1,18,4/3/2025,Webinar Registration,0,1,0,0,0,0
reese.kim401@clearpathmarkets.com,Reese,Kim,Clearpath Markets,HS100401,SFLED000401,Content Download,Disqualified,72,SaaS,Mid-Market,International,1/24/2026,,,2,70,3/27/2026,Demo Request,0,3,0,0,0,0
rowan.adams775@ironwoodgroup82.io,Rowan,Adams,Ironwood Group 82,HS100775,SFLED000775,Direct,Disqualified,46,Ecommerce,Enterprise,International,12/7/2025,,,1,23,12/23/2025,RevOps Playbook,0,0,0,0,0,0
emerson.ross2275@meridiansystems.co,Emerson,Ross,Meridian Systems,HS102275,SFLED002275,Event,Lead,33,Cybersecurity,Enterprise,Southeast,5/7/2026,,,1,58,6/27/2026,CRM Audit,0,3,0,0,0,0
hayden.king2288@atlassoftware68.net,Hayden,King,Atlas Software 68,,SFLED002288,Content Download,Lead,67,Manufacturing Tech,Mid-Market,Mountain,9/7/2025,,,2,32,11/1/2025,CRM Audit,0,1,0,0,0,0
sam.king59@pioneersoftware.co,Sam,King,Pioneer Software,HS100059,SFLED000059,LinkedIn,Lead,8,Logistics Tech,Enterprise,Mountain,11/21/2025,,,1,45,12/24/2025,Demo Request,0,2,0,0,0,0
riley.chen3322@ironwoodanalytics.net,Riley,Chen,Ironwood Analytics,HS103322,SFLED003322,Content Download,Lead,31,FinTech,Enterprise,Mountain,3/10/2026,,,0,0,,,0,3,0,0,0,0
devon.long2235@northstardata.com,Devon,Long,Northstar Data,HS102235,SFLED002235,Webinar,MQL,90,Cybersecurity,Mid-Market,Northeast,3/2/2026,3/19/2026,,1,49,3/17/2026,CRM Audit,0,6,0,0,0,0
emerson.davis2301@apexdynamics.ai,Emerson,Davis,Apex Dynamics,HS102301,SFLED002301,Webinar,Lead,77,SaaS,Enterprise,Central,3/2/2026,,,2,37,4/18/2026,Demo Request,0,1,0,0,0,0
hayden.perry1866@novaops.net,Hayden,Perry,Nova Ops,HS101866,SFLED001866,Partner,Lead,30,Manufacturing Tech,Mid-Market,West,5/31/2026,,,4,41.75,6/30/2026,Webinar Registration,0,2,0,0,0,0
morgan.adams1347@nimbussolutions.ai,Morgan,Adams,Nimbus Solutions,HS101347,SFLED001347,Direct,Lead,75,HR Tech,Mid-Market,Mountain,11/10/2025,,,2,74,1/9/2026,CRM Audit,0,2,0,0,0,0
devon.wright1171@nimbusplatform45.ai,Devon,Wright,Nimbus Platform 45,,SFLED001171,Paid Search,Lead,9,Logistics Tech,Mid-Market,Mountain,2/12/2025,,,0,0,,,0,2,0,0,0,0
elliot.miller2787@catalystgroup.com,Elliot,Miller,Catalyst Group,HS102787,SFLED002787,Content Download,MQL,77,FinTech,Enterprise,Central,2/2/2025,2/4/2025,,1,41,3/15/2025,Contact Us,0,3,0,0,0,0
quinn.price477@pioneersoftware.co,Quinn,Price,Pioneer Software,HS100477,SFLED000477,Partner,Lead,46,Logistics Tech,Enterprise,Mountain,6/13/2025,,,1,53,7/15/2025,Webinar Registration,0,1,0,0,0,0
elliot.sullivan3467@keystonesystems68.com,Elliot,Sullivan,Keystone Systems 68,HS103467,SFLED003467,Paid Search,MQL,53,SaaS,Mid-Market,Southeast,11/30/2025,12/20/2025,,0,0,,,0,3,0,0,0,0
morgan.james3232@bluepeakintelligen.com,Morgan,James,BluePeak Intelligence 8,HS103232,SFLED003232,Paid Search,SQL,78,EdTech,Mid-Market,Mountain,6/27/2026,7/16/2026,8/4/2026,1,21,6/30/2026,HubSpot-SFDC Checklist,0,1,0,0,0,0
hayden.patel407@keystonesystems68.com,Hayden,Patel,Keystone Systems 68,HS100407,,Webinar,Lead,31,SaaS,Mid-Market,Southeast,3/20/2026,,,3,52,4/23/2026,RevOps Playbook,0,2,0,0,0,0
kendall.stone2830@summitmarkets88.co,Kendall,Stone,Summit Markets 88,HS102830,SFLED002830,Partner,MQL,64,Logistics Tech,Mid-Market,Mountain,5/6/2025,5/24/2025,,3,50,7/8/2025,Demo Request,0,3,0,0,0,0
kendall.foster1079@catalystops.co,Kendall,Foster,Catalyst Ops,HS101079,SFLED001079,Paid Search,Disqualified,19,SaaS,Enterprise,Mountain,10/7/2025,,,0,0,,,0,6,0,0,0,0
hayden.young3759@northstarops.net,Hayden,Young,Northstar Ops,HS103759,SFLED003759,Content Download,Subscriber,14,Healthcare Tech,Mid-Market,Southeast,6/27/2026,,,1,26,6/30/2026,HubSpot-SFDC Checklist,0,0,0,0,0,0
reese.stone313@brightsystems91.io,Reese,Stone,Bright Systems 91,HS100313,SFLED000313,LinkedIn,Lead,40,Healthcare Tech,Mid-Market,Southeast,11/29/2025,,,3,45.33333333,12/22/2025,Demo Request,0,3,0,0,0,0
kendall.carter246@bluepeakintelligen.com,Devon,Carter,Nova Intelligence 83,HS100525,SFLED000525,Partner,Lead,60,Manufacturing Tech,SMB,Northeast,4/28/2026,,,3,53.66666667,5/22/2026,ROI Calculator,0,2,0,0,0,0
skyler.foster675@keystonenetworks6.co,Skyler,Foster,Keystone Networks 6,HS100675,SFLED000675,Outbound,Lead,44,Logistics Tech,SMB,Mountain,2/6/2026,,,1,80,2/6/2026,CRM Audit,0,4,0,0,0,0
devon.stone1362@northstarsystems.ai,Devon,Stone,Northstar Systems,,SFLED001362,Outbound,MQL,63,HR Tech,SMB,Mountain,2/8/2026,2/27/2026,,1,23,4/2/2026,CRM Audit,0,4,0,0,0,0
devon.adams2314@nimbusdynamics49.com,Devon,Adams,Nimbus Dynamics 49,HS102314,SFLED002314,Referral,Disqualified,59,SaaS,Enterprise,International,6/27/2026,,,2,42,6/30/2026,CRM Audit,0,5,0,0,0,0
drew.long745@keystonenetworks.io,Drew,Long,Keystone Networks,HS100745,SFLED000745,Content Download,Lead,37,FinTech,SMB,West,1/8/2025,,,3,45.33333333,3/13/2025,Contact Us,0,3,0,0,0,0
alex.parker1497@catalystlabs.io,Alex,Parker,Catalyst Labs,HS101497,SFLED001497,Content Download,Lead,35,Healthcare Tech,SMB,West,11/16/2025,,,0,0,,,0,5,0,0,0,0
taylor.adams3576@keystoneplatform12.net,Taylor,Adams,Keystone Platform 12,HS103576,SFLED003576,Partner,MQL,65,Manufacturing Tech,SMB,Northeast,2/28/2026,3/18/2026,,0,0,,,0,4,0,0,0,0
devon.young3088@nimbusdata29.net,Devon,Young,Nimbus Data 29,HS103088,SFLED003088,LinkedIn,Disqualified,96,Cybersecurity,Mid-Market,International,10/29/2025,,,2,8,12/25/2025,Contact Us,0,5,0,0,0,0
rowan.gray3548@bluepeaksolutions.net,Rowan,Gray,BluePeak Solutions,HS103548,SFLED003548,Organic Search,SQL,76,Cybersecurity,Mid-Market,West,5/12/2026,5/27/2026,5/20/2026,0,0,,,0,5,0,0,0,0
blake.parker3853@catalystsystems.ai,Blake,Parker,Catalyst Systems,HS103853,SFLED003853,Content Download,Lead,42,Healthcare Tech,Mid-Market,International,2/5/2025,,,3,32.33333333,4/7/2025,Contact Us,0,5,0,0,0,0
hayden.parker1221@clearpathworks85.co,Hayden,Parker,Clearpath Works 85,HS101221,SFLED001221,Webinar,Lead,50,Healthcare Tech,Mid-Market,Mountain,3/3/2025,,,3,45.66666667,4/28/2025,CRM Audit,0,3,0,0,0,0
quinn.nelson4017@bluepeaksystems86.net,Quinn,Nelson,BluePeak Systems 86,,SFLED004017,Event,Lead,42,Logistics Tech,Mid-Market,Southeast,1/15/2026,,,0,0,,,0,2,0,0,0,0
sam.foster4020@meridiandata.com,Sam,Foster,Meridian Data,HS104020,SFLED004020,Referral,Lead,72,Healthcare Tech,SMB,Southeast,10/27/2025,,,0,0,,,0,2,0,0,0,0
morgan.king3287@summitsoftware94.net,Morgan,King,Summit Software 94,HS103287,SFLED003287,Content Download,Lead,31,Logistics Tech,SMB,Central,11/29/2025,,,0,0,,,0,4,0,0,0,0
elliot.james3524@meridianhealth.net,Elliot,James,Meridian Health,HS103524,SFLED003524,Content Download,Lead,54,HR Tech,SMB,Northeast,9/3/2025,,,2,43,10/22/2025,CRM Audit,0,0,0,0,0,0
elliot.patel1213@novacloud58.com,Elliot,Patel,Nova Cloud 58,HS101213,SFLED001213,LinkedIn,Lead,35,Logistics Tech,Enterprise,Southeast,1/28/2025,,,0,0,,,0,3,0,0,0,0
sam.gray279@meridiandynamics77.ai,Sam,Gray,Meridian Dynamics 77,HS100279,SFLED000279,Organic Search,MQL,83,FinTech,Enterprise,Southeast,5/3/2025,5/6/2025,,1,47,5/3/2025,Contact Us,0,5,0,0,0,0
rowan.miller1693@atlassoftware93.ai,Rowan,Miller,Atlas Software 93,HS101693,SFLED001693,Organic Search,Lead,81,HR Tech,SMB,International,10/14/2025,,,4,48,12/12/2025,Contact Us,0,2,0,0,0,0
drew.miller1023@nimbusdata.ai,Drew,Miller,Nimbus Data,HS101023,SFLED001023,Referral,Lead,45,SaaS,Enterprise,Southeast,8/9/2025,,,2,61,9/12/2025,Contact Us,0,5,0,0,0,0
skyler.bell2049@brightsoftware.ai,Skyler,Bell,Bright Software,HS102049,SFLED002049,Content Download,MQL,46,Manufacturing Tech,Enterprise,Mountain,4/25/2025,5/12/2025,,0,0,,,0,1,0,0,0,0
devon.wright727@evergreenanalytics.io,Devon,Wright,Evergreen Analytics 41,HS100727,,Organic Search,Subscriber,82,Ecommerce,Enterprise,Mountain,10/19/2025,,,1,38,10/26/2025,Webinar Registration,0,3,0,0,0,0
reese.ross650@nimbussolutions.ai,Reese,Ross,Nimbus Solutions,HS100650,SFLED000650,Paid Search,Lead,55,HR Tech,Mid-Market,Mountain,6/26/2026,,,0,0,,,0,1,0,0,0,0
devon.stone1920@brightcloud66.net,Devon,Stone,Bright Cloud 66,HS101920,SFLED001920,LinkedIn,Disqualified,68,Ecommerce,Enterprise,West,6/13/2025,,,1,59,7/5/2025,Demo Request,0,2,0,0,0,0
maya.bell2513@summithealth69.io,Maya,Bell,Summit Health 69,HS102513,SFLED002513,Partner,Lead,63,HR Tech,Enterprise,Mountain,3/15/2026,,,0,0,,,0,1,0,0,0,0
casey.chen2752@catalystnetworks.ai,Casey,Chen,Catalyst Networks,HS102752,SFLED002752,Direct,Disqualified,52,Manufacturing Tech,Enterprise,West,4/3/2025,,,1,64,4/16/2025,ROI Calculator,0,3,0,0,0,0
casey.ross3709@evergreendata88.ai,Casey,Ross,Evergreen Data 88,,SFLED003709,Outbound,Lead,41,SaaS,SMB,Southeast,5/23/2025,,,3,61.66666667,7/24/2025,HubSpot-SFDC Checklist,0,4,0,0,0,0
reese.murphy197@brightsystems91.io,Reese,Murphy,Bright Systems 91,HS100197,SFLED000197,Paid Search,Lead,3,Healthcare Tech,Mid-Market,Southeast,8/26/2025,,,1,44,10/17/2025,HubSpot-SFDC Checklist,0,2,0,0,0,0
rowan.davis180@bluepeaksystems86.net,Rowan,Davis,BluePeak Systems 86,HS100180,SFLED000180,LinkedIn,Lead,20,Logistics Tech,Mid-Market,Southeast,5/28/2026,,,0,0,,,0,2,0,0,0,0
jamie.reed497@nimbushealth11.ai,Jamie,Reed,Nimbus Health 11,,SFLED000497,LinkedIn,Lead,16,FinTech,SMB,Southeast,1/23/2025,,,3,50.66666667,3/28/2025,RevOps Playbook,0,5,0,0,0,0
riley.murphy544@cobaltsoftware.io,Riley,Murphy,Cobalt Software,HS100544,SFLED000544,Paid Search,Lead,57,EdTech,Enterprise,West,6/6/2026,,,3,26,6/30/2026,Contact Us,0,1,0,0,0,0
riley.perry3646@catalystops.co,Riley,Perry,Catalyst Ops,HS103646,SFLED003646,Organic Search,Lead,43,SaaS,Enterprise,Mountain,2/26/2026,,,2,22.5,4/10/2026,ROI Calculator,0,2,0,0,0,0
elliot.stone2797@evergreenlabs24.ai,Elliot,Stone,Evergreen Labs 24,HS102797,SFLED002797,LinkedIn,Lead,36,SaaS,Enterprise,Mountain,4/8/2026,,,0,0,,,0,5,0,0,0,0
quinn.james1691@atlashealth.net,Quinn,James,Atlas Health,,SFLED001691,Paid Search,Lead,93,SaaS,Mid-Market,Central,1/25/2026,,,1,16,3/12/2026,Webinar Registration,0,1,0,0,0,0
maya.murphy789@cobaltlabs91.com,Maya,Murphy,Cobalt Labs 91,HS100789,SFLED000789,Direct,Lead,21,Ecommerce,Mid-Market,Northeast,11/4/2025,,,1,56,12/11/2025,Contact Us,0,1,0,0,0,0
avery.miller3385@apexsolutions9.co,Avery,Miller,Apex Solutions 9,HS103385,SFLED003385,Event,SQL,100,Manufacturing Tech,Enterprise,Central,1/1/2026,1/14/2026,2/9/2026,2,65.5,2/2/2026,Demo Request,0,3,0,0,0,0
bailey.long3861@evergreenmarkets75.io,Bailey,Long,Evergreen Markets 75,HS103861,SFLED003861,Event,SQL,73,Logistics Tech,Enterprise,Central,5/12/2026,5/21/2026,6/2/2026,1,68,6/30/2026,ROI Calculator,0,2,0,0,0,0
avery.ross1322@clearpathintellige.co,Avery,Ross,Clearpath Intelligence 77,,SFLED001322,Content Download,Lead,6,HR Tech,Enterprise,International,6/26/2025,,,3,59,8/26/2025,CRM Audit,0,2,0,0,0,0
reese.gray1998@brightnetworks83.co,Reese,Gray,Bright Networks 83,HS101998,SFLED001998,Referral,Lead,47,Logistics Tech,SMB,West,3/15/2026,,,1,24,5/7/2026,ROI Calculator,0,1,0,0,0,0
maya.carter792@clearpathsolutions.com,Maya,Carter,Clearpath Solutions 31,HS100792,SFLED000792,Webinar,MQL,60,HR Tech,SMB,Mountain,4/20/2026,4/29/2026,,1,28,6/1/2026,Contact Us,0,5,0,0,0,0
morgan.king3635@keystonesoftware.io,Morgan,King,Keystone Software,HS103635,SFLED003635,Paid Search,Lead,0,Cybersecurity,Mid-Market,Mountain,10/22/2025,,,2,48,11/3/2025,CRM Audit,0,2,0,0,0,0
logan.long1288@meridianlabs60.com,Logan,Long,Meridian Labs 60,HS101288,SFLED001288,Webinar,MQL,42,Ecommerce,Enterprise,Central,6/9/2025,6/10/2025,,0,0,,,0,2,0,0,0,0
riley.bennett1868@nimbusplatform45.ai,Riley,Bennett,Nimbus Platform 45,,SFLED001868,Webinar,Lead,27,Logistics Tech,Mid-Market,Mountain,10/5/2025,,,3,55.33333333,12/8/2025,Webinar Registration,0,3,0,0,0,0
bailey.sullivan1337@nimbusmarkets.ai,Emerson,Parker,Summit Dynamics 97,HS102168,SFLED002168,Organic Search,MQL,40,EdTech,Mid-Market,Mountain,9/27/2025,10/7/2025,,2,54,10/28/2025,Contact Us,0,3,0,0,0,0
taylor.long3981@atlasgroup.com,Taylor,Long,Atlas Group,HS103981,SFLED003981,Outbound,Lead,38,SaaS,SMB,Southeast,6/9/2026,,,1,47,6/30/2026,CRM Audit,0,1,0,0,0,0
emerson.stone1820@signalanalytics.net,Emerson,Stone,Signal Analytics,HS101820,SFLED001820,Direct,MQL,36,HR Tech,Mid-Market,West,10/11/2025,10/26/2025,,0,0,,,0,6,0,0,0,0
hayden.foster2014@evergreenlabs24.ai,Avery,Price,Nimbus Data,HS103391,SFLED003391,Referral,Lead,49,SaaS,Enterprise,Southeast,1/17/2026,,,5,50.6,3/22/2026,RevOps Playbook,0,3,0,0,0,0
avery.young2848@ironwooddynamics22.co,Avery,Young,Ironwood Dynamics 22,HS102848,SFLED002848,Outbound,Lead,21,Healthcare Tech,SMB,West,4/6/2026,,,1,69,5/19/2026,HubSpot-SFDC Checklist,0,3,0,0,0,0
drew.perry568@evergreensystems95.co,Drew,Perry,Evergreen Systems 95,HS100568,SFLED000568,Paid Search,Lead,44,HR Tech,Enterprise,Southeast,1/10/2025,,,1,53,1/25/2025,Contact Us,0,1,0,0,0,0
charlie.price1334@ironwoodsoftware.ai,Charlie,Price,Ironwood Software,HS101334,SFLED001334,Event,MQL,49,Cybersecurity,Enterprise,Central,5/17/2025,5/21/2025,,0,0,,,0,3,0,0,0,0
bailey.parker3922@catalystnetworks.ai,Bailey,Parker,Catalyst Networks,HS103922,SFLED003922,LinkedIn,Lead,40,Manufacturing Tech,Enterprise,West,3/21/2025,,,4,52.5,4/19/2025,RevOps Playbook,0,2,0,0,0,0
riley.sullivan3838@cobaltsoftware99.net,Riley,Sullivan,Cobalt Software 99,HS103838,SFLED003838,LinkedIn,MQL,65,Manufacturing Tech,Enterprise,Mountain,3/20/2025,4/12/2025,,0,0,,,0,0,0,0,0,0
jordan.bell1176@clearpathmarkets43.net,Jordan,Bell,Clearpath Markets 43,HS101176,SFLED001176,LinkedIn,Lead,10,SaaS,SMB,International,5/26/2025,,,1,39,5/26/2025,CRM Audit,0,7,0,0,0,0
cameron.patel3723@evergreenops.net,Cameron,Patel,Evergreen Ops,HS103723,SFLED003723,Content Download,Lead,34,SaaS,Enterprise,Central,3/6/2026,,,2,55.5,4/23/2026,CRM Audit,0,4,0,0,0,0
logan.king3126@evergreenmarkets.co,Logan,King,Evergreen Markets,HS103126,SFLED003126,Paid Search,Lead,33,Healthcare Tech,Mid-Market,Northeast,5/8/2025,,,2,61,5/23/2025,CRM Audit,0,6,0,0,0,0
emerson.james3225@brightgroup.co,Emerson,James,Bright Group,HS103225,SFLED003225,Webinar,SQL,62,EdTech,SMB,Southeast,6/28/2025,7/13/2025,7/27/2025,1,30,8/31/2025,ROI Calculator,0,1,0,0,0,0
hayden.parker3160@pioneersystems72.net,Hayden,Parker,Pioneer Systems 72,HS103160,,Paid Search,Lead,19,FinTech,Mid-Market,West,12/9/2025,,,0,0,,,0,2,0,0,0,0
charlie.perry3989@evergreenmarkets75.io,Charlie,Perry,Evergreen Markets 75,HS103989,SFLED003989,LinkedIn,Lead,76,Logistics Tech,Enterprise,Central,5/9/2026,,,2,62.5,6/18/2026,CRM Audit,0,2,0,0,0,0
reese.gray3236@vertexsoftware28.com,Reese,Gray,Vertex Software 28,HS103236,SFLED003236,Direct,Lead,36,Ecommerce,SMB,Northeast,6/9/2026,,,0,0,,,0,3,0,0,0,0
maya.price2892@pioneersolutions.com,Maya,Price,Pioneer Solutions,HS102892,,Content Download,Lead,3,FinTech,Enterprise,West,3/27/2026,,,0,0,,,0,1,0,0,0,0
quinn.price4117@northstarmarkets.co,Quinn,Price,Northstar Markets,HS104117,SFLED004117,Partner,MQL,78,Ecommerce,Mid-Market,Northeast,3/11/2026,3/23/2026,,0,0,,,0,4,0,0,0,0
maya.gray1108@nimbusanalytics49.io,Maya,Gray,Nimbus Analytics 49,HS101108,SFLED001108,Outbound,Lead,3,SaaS,Mid-Market,Southeast,4/26/2025,,,2,49,6/12/2025,Contact Us,0,2,0,0,0,0
riley.reed2753@atlassystems51.com,Riley,Reed,Atlas Systems 51,HS102753,SFLED002753,Outbound,Lead,52,FinTech,Enterprise,Northeast,9/17/2025,,,0,0,,,0,2,0,0,0,0
elliot.patel2250@northstarmarkets19.co,Elliot,Patel,Northstar Markets 19,HS102250,SFLED002250,Webinar,Lead,69,Healthcare Tech,SMB,Central,7/10/2025,,,0,0,,,0,3,0,0,0,0
sam.brooks733@catalystops.co,Sam,Brooks,Catalyst Ops,HS100733,SFLED000733,Referral,Subscriber,21,SaaS,Enterprise,Mountain,2/11/2025,,,0,0,,,0,1,0,0,0,0
jamie.james3905@nimbussolutions.ai,Jamie,James,Nimbus Solutions,HS103905,SFLED003905,Content Download,Lead,59,HR Tech,Mid-Market,Mountain,4/6/2026,,,0,0,,,0,4,0,0,0,0
bailey.young1405@bluepeaksystems86.net,Bailey,Young,BluePeak Systems 86,HS101405,SFLED001405,Webinar,MQL,90,Logistics Tech,Mid-Market,Southeast,8/11/2025,8/20/2025,,2,53.5,8/31/2025,HubSpot-SFDC Checklist,0,2,0,0,0,0
logan.parker867@pioneerhealth24.net,Logan,Parker,Pioneer Health 24,HS100867,SFLED000867,Content Download,MQL,63,EdTech,Enterprise,Northeast,6/9/2025,7/2/2025,,1,51,7/31/2025,Demo Request,0,3,0,0,0,0
cameron.long863@nimbussystems47.com,Cameron,Long,Nimbus Systems 47,HS100863,SFLED000863,Webinar,Lead,60,Ecommerce,Enterprise,Mountain,8/20/2025,,,1,63,10/17/2025,Webinar Registration,0,2,0,0,0,0
sam.parker1787@catalystworks6.co,Sam,Parker,Catalyst Works 6,HS101787,,Partner,SQL,60,Cybersecurity,Enterprise,Central,6/25/2025,7/6/2025,7/6/2025,1,73,8/27/2025,Demo Request,0,0,0,0,0,0
logan.james1320@summitsoftware.ai,Logan,James,Summit Software,HS101320,SFLED001320,LinkedIn,Lead,7,Ecommerce,SMB,International,8/11/2025,,,2,66.5,9/27/2025,Demo Request,0,0,0,0,0,0
jamie.reed2810@cobaltsoftware.io,Jamie,Reed,Cobalt Software,HS102810,SFLED002810,Content Download,Disqualified,53,EdTech,Enterprise,West,4/6/2025,,,1,35,6/1/2025,ROI Calculator,0,2,0,0,0,0
drew.nelson372@catalystdynamics59.ai,Drew,Nelson,Catalyst Dynamics 59,HS100372,SFLED000372,Organic Search,Lead,39,EdTech,SMB,Southeast,7/16/2025,,,0,0,,,0,1,0,0,0,0
logan.miller2006@evergreennetworks9.co,Logan,Miller,Evergreen Networks 99,HS102006,SFLED002006,Referral,Opportunity,92,Healthcare Tech,Enterprise,West,7/7/2025,7/11/2025,8/1/2025,1,30,7/27/2025,Contact Us,0,3,0,0,0,0
rowan.foster2957@bluepeakmarkets96.com,Rowan,Foster,BluePeak Markets 96,HS102957,SFLED002957,Partner,Lead,68,FinTech,Mid-Market,Northeast,1/4/2026,,,0,0,,,0,1,0,0,0,0
logan.king2530@apexgroup.com,Logan,King,Apex Group,HS102530,,Outbound,Lead,0,FinTech,Enterprise,International,9/27/2025,,,3,39.66666667,11/23/2025,CRM Audit,0,4,0,0,0,0
devon.murphy3568@summitmarkets88.co,Devon,Murphy,Summit Markets 88,HS103568,SFLED003568,Referral,MQL,33,Logistics Tech,Mid-Market,Mountain,1/5/2026,1/11/2026,,1,63,2/2/2026,Contact Us,0,1,0,0,0,0
kendall.davis931@pioneermarkets.net,Kendall,Davis,Pioneer Markets,HS100931,,Event,Lead,42,EdTech,Mid-Market,International,2/11/2025,,,1,63,2/23/2025,CRM Audit,0,3,0,0,0,0
logan.kim3831@catalystsoftware96.net,Logan,Kim,Catalyst Software 96,HS103831,SFLED003831,Partner,Lead,53,Ecommerce,Mid-Market,International,9/23/2025,,,0,0,,,0,3,0,0,0,0
reese.miller3101@meridianworks60.com,Reese,Miller,Meridian Works 60,HS103101,SFLED003101,Content Download,Lead,40,SaaS,SMB,Mountain,2/1/2025,,,1,63,3/18/2025,Demo Request,0,2,0,0,0,0
blake.sullivan2522@evergreennetworks.com,Blake,Sullivan,Evergreen Networks,HS102522,SFLED002522,LinkedIn,Lead,39,Logistics Tech,SMB,Central,11/24/2025,,,2,53,1/16/2026,Contact Us,0,3,0,0,0,0
avery.price3851@northstarworks5.com,Avery,Price,Northstar Works 5,HS103851,SFLED003851,Organic Search,Lead,25,Ecommerce,Mid-Market,West,11/11/2025,,,0,0,,,0,3,0,0,0,0
casey.davis87@ironwoodmarkets.io,Casey,Davis,Ironwood Markets,HS100087,SFLED000087,Partner,MQL,89,EdTech,Enterprise,West,4/17/2026,4/24/2026,,1,45,6/10/2026,ROI Calculator,0,4,0,0,0,0
taylor.wright2866@brightanalytics25.com,Taylor,Wright,Bright Analytics 25,,SFLED002866,Referral,Lead,50,Healthcare Tech,SMB,International,1/4/2026,,,0,0,,,0,3,0,0,0,0
drew.king2612@apexnetworks54.co,Drew,King,Apex Networks 54,HS102612,SFLED002612,Organic Search,Lead,36,Logistics Tech,Enterprise,International,1/13/2025,,,0,0,,,0,3,0,0,0,0
